logged_at,day_of_week,hour,route_id,stop_id,delay_seconds
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900053258::2,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900053257::2,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900053202::1,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900053291::2,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900053301::3,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900052153::2,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900052152::2,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900052151::2,0
2026-08-24T00:21:20,Monday,0,16859_700,900052153,0
2026-08-24T00:21:20,Monday,0,16859_700,de:11000:900052201::4,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12069:900220008::2,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230070::2,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230069::2,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230068::2,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230050::2,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230031::1,0
2026-08-24T00:21:20,Monday,0,5633_900,de:12054:900230034::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190100::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190503::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190507::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190504::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190509::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900190002::3,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191505::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191504::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191503::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191003::4,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191001::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191004::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191502::2,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900191501::2,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194513::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194512::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194511::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194510::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194509::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194007::3,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194004::2,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194516::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194011::1,0
2026-08-24T00:21:20,Monday,0,17372_700,de:11000:900194006::13,0
2026-08-24T00:21:20,Monday,0,10143_109,de:12060:900350160:1:51,120
2026-08-24T00:21:20,Monday,0,10143_109,de:12060:900350161:1:50,120
2026-08-24T00:21:20,Monday,0,10143_109,de:12060:900350163:1:50,60
2026-08-24T00:21:20,Monday,0,10143_109,de:12060:900350162:1:50,120
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900135001:1:50,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900143001:1:51,120
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900142001:1:51,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900130001:1:51,120
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900130002:1:51,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900110011:1:51,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900007102:1:50,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900008101:1:50,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900007104:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900100007:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900100001:4:56,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900100025:1:50,60
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900100020:3:54,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900012101:1:51,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900058103:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900058101:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900058102:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900068301:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900073101:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900072101:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900074202:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:11000:900074201:1:50,0
2026-08-24T00:21:20,Monday,0,10143_109,de:12072:900245028:1:51,0
2026-08-24T00:21:20,Monday,0,10143_109,de:12072:900245027:2:52,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230054::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230117::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230118::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230119::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230120::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230121::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230122::1,0
2026-08-24T00:21:20,Monday,0,1554_700,de:12054:900230123::1,0
